t, Obs_Wetland outflow (m3/day)_expression
40397.85000,4.35233
40397.86000,4.28613
40397.87000,4.21993
40397.88000,4.15372
40397.89000,4.08752
40397.90000,4.02132
40397.91000,3.95511
40397.92000,3.88891
40397.93000,3.82271
40397.94000,3.7565
40397.95000,3.6903
40397.96000,3.6241
40397.97000,3.55789
40397.98000,3.49169
40397.99000,3.42549
40398.00000,3.35929
40398.01000,3.29308
40398.02000,3.22688
40398.03000,3.16068
40398.04000,3.09447
40398.05000,3.02732
40398.06000,2.95521
40398.07000,2.88309
40398.08000,2.81098
40398.09000,2.73886
40398.10000,2.66675
40398.11000,2.59463
40398.12000,2.52252
40398.13000,2.45041
40398.14000,2.37829
40398.15000,2.30618
40398.16000,2.23406
40398.17000,2.16195
40398.18000,2.08983
40398.19000,2.01772
40398.20000,1.9456
40398.21000,1.87349
40398.22000,1.80138
40398.23000,1.72926
40398.24000,1.65715
40398.25000,1.58503
40398.26000,1.51292
40398.27000,1.4408
40398.28000,1.36869
40398.29000,1.29658
40398.30000,1.22446
40398.31000,1.15235
40398.32000,1.08023
40398.33000,1.00812
40398.34000,0.936003
40398.35000,0.863889
40398.36000,0.791775
40398.37000,0.71966
40398.38000,0.647546
40398.39000,0.575431
40398.40000,0.503317
40398.41000,0.431203
40398.42000,0.359088
40398.43000,0.286974
40398.44000,0.214859
40398.45000,0.142745
40398.46000,0.0706306
40398.47000,0
40398.48000,0
40398.49000,0
40398.50000,0
40398.51000,0
40398.52000,0
40398.53000,0
40398.54000,0
40398.55000,0
40398.56000,0
40398.57000,0
40398.58000,0
40398.59000,0
40398.60000,0
40398.61000,0
40398.62000,0
40398.63000,0
40398.64000,0
40398.65000,0
40398.66000,0
40398.67000,0
40398.68000,0
40398.69000,0
40398.70000,0
40398.71000,0
40398.72000,0
40398.73000,0
40398.74000,0
40398.75000,0
40398.76000,0
40398.77000,0
40398.78000,0
40398.79000,0
40398.80000,0
40398.81000,0
40398.82000,0
40398.83000,0
40398.84000,0
40398.85000,0
40398.86000,0
40398.87000,0
40398.88000,0
40398.89000,0
40398.90000,0
40398.91000,0
40398.92000,0
40398.93000,0
40398.94000,0
40398.95000,0
40398.96000,0
40398.97000,0
40398.98000,0
40398.99000,0
40399.00000,0
40399.01000,0
40399.02000,0
40399.03000,0
40399.04000,0
40399.05000,0
40399.06000,0
40399.07000,0
40399.08000,0
40399.09000,0
40399.10000,0
40399.11000,0
40399.12000,0
40399.13000,0
40399.14000,0
40399.15000,0
40399.16000,0
40399.17000,0
40399.18000,0
40399.19000,0
40399.20000,0
40399.21000,0
40399.22000,0
40399.23000,0
40399.24000,0
40399.25000,0
40399.26000,0
40399.27000,0
40399.28000,0
40399.29000,0
40399.30000,0
40399.31000,0
40399.32000,0
40399.33000,0
40399.34000,0
40399.35000,0
40399.36000,0
40399.37000,0
40399.38000,0
40399.39000,0
40399.40000,0
40399.41000,0
40399.42000,0
40399.43000,0
40399.44000,0
40399.45000,0
40399.46000,0
40399.47000,0
40399.48000,0
40399.49000,0
40399.50000,0
40399.51000,0
40399.52000,0
40399.53000,0
40399.54000,0
40399.55000,0
40399.56000,0
40399.57000,0
40399.58000,0
40399.59000,0
40399.60000,0
40399.61000,0
40399.62000,0
40399.63000,0
40399.64000,0
40399.65000,0
40399.66000,0
40399.67000,0
40399.68000,0
40399.69000,0
40399.70000,0
40399.71000,0
40399.72000,0
40399.73000,0
40399.74000,0
40399.75000,0
40399.76000,0
40399.77000,0
40399.78000,0
40399.79000,0
40399.80000,0
40399.81000,0
40399.82000,0
40399.83000,0
40399.84000,0
40399.85000,0
40399.86000,0
40399.87000,0
40399.88000,0
40399.89000,0
40399.90000,0
40399.91000,0
40399.92000,0
40399.93000,0
40399.94000,0
40399.95000,0
40399.96000,0
40399.97000,0
40399.98000,0
40399.99000,0
40400.00000,0
40400.01000,0
40400.02000,0
40400.03000,0
40400.04000,0
40400.05000,0
40400.06000,0
40400.07000,0
40400.08000,0
40400.09000,0
40400.10000,0
40400.11000,0
40400.12000,0
40400.13000,0
40400.14000,0
40400.15000,0
40400.16000,0
40400.17000,0
40400.18000,0
40400.19000,0
40400.20000,0
40400.21000,0
40400.22000,0
40400.23000,0
40400.24000,0
40400.25000,0
40400.26000,0
40400.27000,0
40400.28000,0
40400.29000,0
40400.30000,0
40400.31000,0
40400.32000,0
40400.33000,0
40400.34000,0
40400.35000,0
40400.36000,0
40400.37000,0
40400.38000,0
40400.39000,0
40400.40000,0
40400.41000,0
40400.42000,0
40400.43000,0
40400.44000,0
40400.45000,0
40400.46000,0
40400.47000,0
40400.48000,0
40400.49000,0
40400.50000,0
40400.51000,0
40400.52000,0
40400.53000,0
40400.54000,0
40400.55000,0
40400.56000,0
40400.57000,0
40400.58000,0
40400.59000,0
40400.60000,0
40400.61000,0
40400.62000,0
40400.63000,0
40400.64000,0
40400.65000,0
40400.66000,0
40400.67000,0
40400.68000,0
40400.69000,0
40400.70000,0
40400.71000,0
40400.72000,0
40400.73000,0
40400.74000,0
40400.75000,0
40400.76000,0
40400.77000,0
40400.78000,0
40400.79000,0
40400.80000,0
40400.81000,0
40400.82000,0
40400.83000,0
40400.84000,0
40400.85000,0
40400.86000,0
40400.87000,0
40400.88000,0
40400.89000,0
40400.90000,0
40400.91000,0
40400.92000,0
40400.93000,0
40400.94000,0
40400.95000,0
40400.96000,0
40400.97000,0
40400.98000,0
40400.99000,0
40401.00000,0
40401.01000,0
40401.02000,0
40401.03000,0
40401.04000,0
40401.05000,0
40401.06000,0
40401.07000,0
40401.08000,0
40401.09000,0
40401.10000,0
40401.11000,0
40401.12000,0
40401.13000,0
40401.14000,0
40401.15000,0
40401.16000,0
40401.17000,0
40401.18000,0
40401.19000,0
40401.20000,0
40401.21000,0
40401.22000,0
40401.23000,0
40401.24000,0
40401.25000,0
40401.26000,0
40401.27000,0
40401.28000,0
40401.29000,0
40401.30000,0
40401.31000,0
40401.32000,0
40401.33000,0
40401.34000,0
40401.35000,0
40401.36000,0
40401.37000,0
40401.38000,0
40401.39000,0
40401.40000,0
40401.41000,0
40401.42000,0
40401.43000,0
40401.44000,0
40401.45000,0
40401.46000,0
40401.47000,0
40401.48000,0
40401.49000,0
40401.50000,0
40401.51000,0
40401.52000,0
40401.53000,0
40401.54000,0
40401.55000,0
40401.56000,0
40401.57000,0
40401.58000,0
40401.59000,0
40401.60000,0
40401.61000,0
40401.62000,0
40401.63000,0
40401.64000,0
40401.65000,0
40401.66000,0
40401.67000,0
40401.68000,0
40401.69000,0
40401.70000,0
40401.71000,0
40401.72000,0
40401.73000,0
40401.74000,0
40401.75000,0
40401.76000,0
40401.77000,0
40401.78000,0
40401.79000,0
40401.80000,0
40401.81000,0
40401.82000,0
40401.83000,0
40401.84000,0
40401.85000,0
40401.86000,0
40401.87000,0
40401.88000,0
40401.89000,0
40401.90000,0
40401.91000,0
40401.92000,0
40401.93000,0
40401.94000,0
40401.95000,0
40401.96000,0
40401.97000,0
40401.98000,0
40401.99000,0
40402.00000,0
40402.01000,0
40402.02000,0
40402.03000,0
40402.04000,0
40402.05000,0
40402.06000,0
40402.07000,0
40402.08000,0
40402.09000,0
40402.10000,0
40402.11000,0
40402.12000,0
40402.13000,0
40402.14000,0
40402.15000,0
40402.16000,0
40402.17000,0
40402.18000,0
40402.19000,0
40402.20000,0
40402.21000,0
40402.22000,0
40402.23000,0
40402.24000,0
40402.25000,0
40402.26000,0
40402.27000,7.93901e-09
40402.28000,1.55876
40402.29000,52.8884
40402.30000,246.09
40402.31000,670.169
40402.32000,1234.67
40402.33000,1758.81
40402.34000,2115.17
40402.35000,2246.59
40402.36000,1401.77
40402.37000,1342
40402.38000,1282.23
40402.39000,1222.46
40402.40000,1162.68
40402.41000,1102.91
40402.42000,1043.14
40402.43000,983.368
40402.44000,923.596
40402.45000,863.823
40402.46000,804.051
40402.47000,785.36
40402.48000,766.668
40402.49000,747.976
40402.50000,729.285
40402.51000,710.593
40402.52000,691.901
40402.53000,673.21
40402.54000,654.518
40402.55000,635.826
40402.56000,617.135
40402.57000,598.443
40402.58000,579.751
40402.59000,561.06
40402.60000,553.46
40402.61000,551.405
40402.62000,549.351
40402.63000,547.296
40402.64000,545.242
40402.65000,543.188
40402.66000,541.133
40402.67000,539.079
40402.68000,537.024
40402.69000,534.97
40402.70000,521.949
40402.71000,520.186
40402.72000,534.587
40402.73000,568.811
40402.74000,613.543
40402.75000,664.312
40402.76000,717.446
40402.77000,770.068
40402.78000,813.277
40402.79000,842.542
40402.80000,855.645
40402.81000,852.086
40402.82000,639.736
40402.83000,619.816
40402.84000,599.895
40402.85000,579.975
40402.86000,560.054
40402.87000,540.134
40402.88000,520.213
40402.89000,500.293
40402.90000,480.372
40402.91000,460.452
40402.92000,440.532
40402.93000,435.647
40402.94000,430.762
40402.95000,425.877
40402.96000,420.992
40402.97000,416.108
40402.98000,411.223
40402.99000,406.338
40403.00000,401.453
40403.01000,396.569
40403.02000,391.684
40403.03000,386.799
40403.04000,381.914
40403.05000,377.029
40403.06000,374.484
40403.07000,373.107
40403.08000,371.73
40403.09000,370.354
40403.10000,368.977
40403.11000,367.601
40403.12000,368.647
40403.13000,384.881
40403.14000,423.025
40403.15000,481.435
40403.16000,547.512
40403.17000,613.798
40403.18000,674.363
40403.19000,724.757
40403.20000,762.053
40403.21000,784.695
40403.22000,792.213
40403.23000,595.533
40403.24000,576.068
40403.25000,556.602
40403.26000,537.136
40403.27000,517.67
40403.28000,498.205
40403.29000,478.739
40403.30000,459.273
40403.31000,439.808
40403.32000,420.342
40403.33000,400.876
40403.34000,388.783
40403.35000,376.689
40403.36000,364.595
40403.37000,352.501
40403.38000,340.407
40403.39000,328.314
40403.40000,316.22
40403.41000,304.126
40403.42000,292.032
40403.43000,279.938
40403.44000,267.845
40403.45000,255.751
40403.46000,243.657
40403.47000,235.756
40403.48000,229.951
40403.49000,224.147
40403.50000,218.342
40403.51000,212.538
40403.52000,206.733
40403.53000,200.928
40403.54000,195.124
40403.55000,189.319
40403.56000,183.515
40403.57000,177.71
40403.58000,171.905
40403.59000,166.101
40403.60000,160.296
40403.61000,154.492
40403.62000,148.687
40403.63000,142.883
40403.64000,137.078
40403.65000,134.506
40403.66000,132.338
40403.67000,130.17
40403.68000,128.002
40403.69000,125.834
40403.70000,123.667
40403.71000,121.499
40403.72000,119.331
40403.73000,117.163
40403.74000,114.995
40403.75000,112.827
40403.76000,110.659
40403.77000,108.491
40403.78000,106.323
40403.79000,104.156
40403.80000,101.988
40403.81000,99.8198
40403.82000,97.652
40403.83000,95.4841
40403.84000,93.3162
40403.85000,91.1483
40403.86000,88.9804
40403.87000,86.8125
40403.88000,84.8385
40403.89000,83.7175
40403.90000,82.5965
40403.91000,81.4754
40403.92000,80.3544
40403.93000,79.2333
40403.94000,78.1123
40403.95000,76.9913
40403.96000,75.8702
40403.97000,74.7492
40403.98000,73.6282
40403.99000,72.5071
40404.00000,71.3861
40404.01000,70.265
40404.02000,69.144
40404.03000,68.023
40404.04000,66.9019
40404.05000,65.7809
40404.06000,64.6599
40404.07000,63.5388
40404.08000,62.4178
40404.09000,61.2967
40404.10000,60.1757
40404.11000,59.0547
40404.12000,57.9336
40404.13000,56.8126
40404.14000,55.6916
40404.15000,54.5705
40404.16000,53.4495
40404.17000,52.3284
40404.18000,51.2074
40404.19000,50.0864
40404.20000,49.1601
40404.21000,48.3749
40404.22000,47.5896
40404.23000,46.8043
40404.24000,46.019
40404.25000,45.2337
40404.26000,44.4484
40404.27000,43.6631
40404.28000,42.8778
40404.29000,42.0925
40404.30000,41.3073
40404.31000,40.522
40404.32000,39.7367
40404.33000,38.9514
40404.34000,38.1661
40404.35000,37.3808
40404.36000,36.5955
40404.37000,35.8102
40404.38000,35.0249
40404.39000,34.2396
40404.40000,33.4544
40404.41000,32.6691
40404.42000,31.8838
40404.43000,31.0985
40404.44000,30.3132
40404.45000,29.5279
40404.46000,28.7426
40404.47000,27.9573
40404.48000,27.172
40404.49000,26.3868
40404.50000,25.6015
40404.51000,24.8162
40404.52000,24.0309
40404.53000,23.2456
40404.54000,22.4603
40404.55000,21.675
40404.56000,20.8897
40404.57000,20.1044
40404.58000,19.3191
40404.59000,18.5339
40404.60000,17.7486
40404.61000,16.9633
40404.62000,16.4674
40404.63000,16.3393
40404.64000,16.2112
40404.65000,16.0831
40404.66000,15.955
40404.67000,15.8269
40404.68000,15.6988
40404.69000,15.5707
40404.70000,15.4426
40404.71000,15.3145
40404.72000,15.1865
40404.73000,15.0584
40404.74000,14.9303
40404.75000,14.8022
40404.76000,14.6741
40404.77000,14.546
40404.78000,14.4179
40404.79000,14.2898
40404.80000,14.1617
40404.81000,14.0336
40404.82000,13.9055
40404.83000,13.7774
40404.84000,13.6493
40404.85000,13.5213
40404.86000,13.3932
40404.87000,13.2651
40404.88000,13.137
40404.89000,13.0089
40404.90000,12.8808
40404.91000,12.7527
40404.92000,12.6246
40404.93000,12.4965
40404.94000,12.3684
40404.95000,12.2403
40404.96000,12.1122
40404.97000,11.9842
40404.98000,11.8561
40404.99000,11.728
40405.00000,11.5999
40405.01000,11.4718
40405.02000,11.3437
40405.03000,11.2156
40405.04000,11.1232
40405.05000,11.1141
40405.06000,11.1049
40405.07000,11.0958
40405.08000,11.0866
40405.09000,11.0775
40405.10000,11.0683
40405.11000,11.0592
40405.12000,11.0501
40405.13000,11.0409
40405.14000,11.0318
40405.15000,11.0226
40405.16000,11.0135
40405.17000,11.0043
40405.18000,10.9952
40405.19000,10.986
40405.20000,10.9769
40405.21000,10.9677
40405.22000,10.9586
40405.23000,10.9494
40405.24000,10.9403
40405.25000,10.9311
40405.26000,10.922
40405.27000,10.9128
40405.28000,10.9037
40405.29000,10.8945
40405.30000,10.8854
40405.31000,10.8762
40405.32000,10.8671
40405.33000,10.8579
40405.34000,10.8488
40405.35000,10.8396
40405.36000,10.8305
40405.37000,10.6735
40405.38000,10.79
40405.39000,11.3554
40405.40000,12.5476
40405.41000,14.536
40405.42000,17.559
40405.43000,21.9164
40405.44000,28.0307
40405.45000,36.5802
40405.46000,48.3548
40405.47000,64.3047
40405.48000,85.1416
40405.49000,106.784
40405.50000,126.304
40405.51000,141.261
40405.52000,150.062
40405.53000,138.419
40405.54000,135.411
40405.55000,132.404
40405.56000,129.397
40405.57000,126.39
40405.58000,123.382
40405.59000,120.375
40405.60000,117.368
40405.61000,114.36
40405.62000,111.353
40405.63000,108.346
40405.64000,106.524
40405.65000,104.703
40405.66000,102.882
40405.67000,101.06
40405.68000,99.2388
40405.69000,97.4174
40405.70000,95.5959
40405.71000,93.7745
40405.72000,91.9531
40405.73000,90.1317
40405.74000,88.3103
40405.75000,86.4888
40405.76000,84.6674
40405.77000,83.2128
40405.78000,81.9417
40405.79000,80.6706
40405.80000,79.3994
40405.81000,78.1283
40405.82000,76.8572
40405.83000,75.586
40405.84000,74.3149
40405.85000,73.0437
40405.86000,71.7726
40405.87000,70.5015
40405.88000,69.2303
40405.89000,67.9592
40405.90000,66.688
40405.91000,65.4169
40405.92000,64.1458
40405.93000,62.8746
40405.94000,61.6035
40405.95000,60.8595
40405.96000,60.1815
40405.97000,59.5035
40405.98000,58.8254
40405.99000,58.1474
40406.00000,57.4693
40406.01000,56.7913
40406.02000,56.1132
40406.03000,55.4352
40406.04000,54.7572
40406.05000,54.0791
40406.06000,53.4011
40406.07000,52.723
40406.08000,52.045
40406.09000,51.3669
40406.10000,50.6889
40406.11000,50.0109
40406.12000,49.3328
40406.13000,48.6548
40406.14000,47.9767
40406.15000,47.2987
40406.16000,46.6206
40406.17000,45.9426
40406.18000,45.2229
40406.19000,44.3202
40406.20000,43.4175
40406.21000,42.5148
40406.22000,41.6121
40406.23000,40.7094
40406.24000,39.8067
40406.25000,38.904
40406.26000,38.0013
40406.27000,37.0986
40406.28000,36.1959
40406.29000,35.2932
40406.30000,34.3905
40406.31000,33.4877
40406.32000,32.585
40406.33000,31.6823
40406.34000,30.7796
40406.35000,29.8769
40406.36000,28.9742
40406.37000,28.0715
40406.38000,27.1688
40406.39000,26.2661
40406.40000,25.3634
40406.41000,24.4607
40406.42000,23.7126
40406.43000,23.131
40406.44000,22.5494
40406.45000,21.9679
40406.46000,21.3863
40406.47000,20.8047
40406.48000,20.2232
40406.49000,19.6416
40406.50000,19.06
40406.51000,18.4785
40406.52000,17.8969
40406.53000,17.3153
40406.54000,16.7337
40406.55000,16.1522
40406.56000,15.5706
40406.57000,14.989
40406.58000,14.4075
40406.59000,13.8259
40406.60000,13.2443
40406.61000,12.6628
40406.62000,12.0812
40406.63000,11.4996
40406.64000,10.9181
40406.65000,10.3365
40406.66000,10.1004
40406.67000,9.96309
40406.68000,9.82576
40406.69000,9.68842
40406.70000,9.55108
40406.71000,9.41374
40406.72000,9.27641
40406.73000,9.13907
40406.74000,9.00173
40406.75000,8.8644
40406.76000,8.72706
40406.77000,8.58972
40406.78000,8.45238
40406.79000,8.31505
40406.80000,8.17771
40406.81000,8.04037
40406.82000,7.90304
40406.83000,7.7657
40406.84000,7.62836
40406.85000,7.49102
40406.86000,7.35369
40406.87000,7.21635
40406.88000,7.07901
40406.89000,6.94168
40406.90000,6.80434
40406.91000,6.667
40406.92000,6.52966
40406.93000,6.39233
40406.94000,6.25499
40406.95000,6.11765
40406.96000,5.98032
40406.97000,5.84406
40406.98000,5.71295
40406.99000,5.58185
40407.00000,5.45074
40407.01000,5.31964
40407.02000,5.18853
40407.03000,5.05742
40407.04000,4.92632
40407.05000,4.79521
40407.06000,4.66411
40407.07000,4.533
40407.08000,4.4019
40407.09000,4.27079
40407.10000,4.13969
40407.11000,4.00858
40407.12000,3.87748
40407.13000,3.74637
40407.14000,3.61527
40407.15000,3.48416
40407.16000,3.35306
40407.17000,3.22195
40407.18000,3.09085
40407.19000,2.95974
40407.20000,2.82864
40407.21000,2.69753
40407.22000,2.56643
40407.23000,2.43532
40407.24000,2.30422
40407.25000,2.17311
40407.26000,2.04201
40407.27000,1.9109
40407.28000,1.7798
40407.29000,1.64869
40407.30000,1.51759
40407.31000,1.38648
40407.32000,1.25538
40407.33000,1.12427
40407.34000,0.993165
40407.35000,0.86206
40407.36000,0.730955
40407.37000,0.59985
40407.38000,0.468745
40407.39000,0.341747
40407.40000,0.335397
40407.41000,0.329047
40407.42000,0.322698
40407.43000,0.316348
40407.44000,0.309999
40407.45000,0.303649
40407.46000,0.2973
40407.47000,0.29095
40407.48000,0.2846
40407.49000,0.278251
40407.50000,0.271901
40407.51000,0.265552
40407.52000,0.259202
40407.53000,0.252853
40407.54000,0.246503
40407.55000,0.240153
40407.56000,0.233804
40407.57000,0.227454
40407.58000,0.221105
40407.59000,0.214755
40407.60000,0.208406
40407.61000,0.202056
40407.62000,0.195706
40407.63000,0.189357
40407.64000,0.183007
40407.65000,0.176658
40407.66000,0.170308
40407.67000,0.163959
40407.68000,0.157609
40407.69000,0.151259
40407.70000,0.14491
40407.71000,0.13856
40407.72000,0.132211
40407.73000,0.125861
40407.74000,0.119512
40407.75000,0.113162
40407.76000,0.106812
40407.77000,0.100463
40407.78000,0.0941134
40407.79000,0.0877638
40407.80000,0.0814142
40407.81000,0.0750646
40407.82000,0.0745464
40407.83000,0.0747268
40407.84000,0.0749073
40407.85000,0.0750877
40407.86000,0.0752682
40407.87000,0.0754486
40407.88000,0.0756291
40407.89000,0.0758095
40407.90000,0.07599
40407.91000,0.0761704
40407.92000,0.0763509
40407.93000,0.0765313
40407.94000,0.0767117
40407.95000,0.0768922
40407.96000,0.0770726
40407.97000,0.0772531
40407.98000,0.0774335
40407.99000,0.077614
40408.00000,0.0777944
40408.01000,0.0779749
40408.02000,0.0781553
40408.03000,0.0783358
40408.04000,0.0785162
40408.05000,0.0786966
40408.06000,0.0788771
40408.07000,0.0790575
40408.08000,0.079238
40408.09000,0.0794184
40408.10000,0.0795989
40408.11000,0.0797793
40408.12000,0.137589
40408.13000,0.399723
40408.14000,1.42741
40408.15000,4.22689
40408.16000,8.99122
40408.17000,15.0314
40408.18000,21.0402
40408.19000,26.251
40408.20000,31.8111
40408.21000,38.3436
40408.22000,46.5514
40408.23000,57.5709
40408.24000,76.8519
40408.25000,111.118
40408.26000,170.568
40408.27000,269.673
40408.28000,386.402
40408.29000,498.771
40408.30000,588.195
40408.31000,642.461
40408.32000,673.682
40408.33000,690.743
40408.34000,697.605
40408.35000,696.919
40408.36000,692.343
40408.37000,686.962
40408.38000,682.438
40408.39000,679.938
40408.40000,680.345
40408.41000,684.334
40408.42000,692.424
40408.43000,705.031
40408.44000,720.617
40408.45000,732.994
40408.46000,739.668
40408.47000,739.202
40408.48000,731.266
40408.49000,718.791
40408.50000,702.846
40408.51000,684.213
40408.52000,663.497
40408.53000,506.533
40408.54000,504.485
40408.55000,502.436
40408.56000,500.387
40408.57000,498.339
40408.58000,496.29
40408.59000,494.241
40408.60000,492.193
40408.61000,490.144
40408.62000,476.439
40408.63000,466.259
40408.64000,460.479
40408.65000,458.024
40408.66000,455.798
40408.67000,452.302
40408.68000,446.534
40408.69000,344.332
40408.70000,335.45
